Video_path,Label
train/frames/fake/1390,0
train/frames/fake/399,0
train/frames/fake/1733,0
train/frames/fake/1303,0
train/frames/fake/1884,0
train/frames/fake/1099,0
train/frames/fake/1170,0
train/frames/fake/1860,0
train/frames/fake/36,0
train/frames/fake/41,0
train/frames/fake/1671,0
train/frames/fake/345,0
train/frames/fake/1241,0
train/frames/fake/1331,0
train/frames/fake/1701,0
train/frames/fake/79,0
train/frames/fake/141,0
train/frames/fake/73,0
train/frames/fake/1825,0
train/frames/fake/1572,0
train/frames/fake/921,0
train/frames/fake/1038,0
train/frames/fake/1142,0
train/frames/fake/1135,0
train/frames/fake/729,0
train/frames/fake/1367,0
train/frames/fake/1720,0
train/frames/fake/269,0
train/frames/fake/313,0
train/frames/fake/1650,0
train/frames/fake/754,0
train/frames/fake/723,0
train/frames/fake/1804,0
train/frames/fake/25,0
train/frames/fake/52,0
train/frames/fake/1163,0
train/frames/fake/1019,0
train/frames/fake/977,0
train/frames/fake/894,0
train/frames/fake/457,0
train/frames/fake/1169,0
train/frames/fake/550,0
train/frames/fake/807,0
train/frames/fake/993,0
train/frames/fake/117,0
train/frames/fake/58,0
train/frames/fake/251,0
train/frames/fake/782,0
train/frames/fake/1225,0
train/frames/fake/711,0
train/frames/fake/1718,0
train/frames/fake/568,0
train/frames/fake/465,0
train/frames/fake/1126,0
train/frames/fake/1841,0
train/frames/fake/938,0
train/frames/fake/418,0
train/frames/fake/1056,0
train/frames/fake/838,0
train/frames/fake/462,0
train/frames/fake/518,0
train/frames/fake/10,0
train/frames/fake/67,0
train/frames/fake/89,0
train/frames/fake/1588,0
train/frames/fake/468,0
train/frames/fake/512,0
train/frames/fake/1026,0
train/frames/fake/1762,0
train/frames/fake/1325,0
train/frames/fake/1352,0
train/frames/fake/688,0
train/frames/fake/682,0
train/frames/fake/716,0
train/frames/fake/1768,0
train/frames/fake/1665,0
train/frames/fake/351,0
train/frames/fake/1803,0
train/frames/fake/1459,0
train/frames/fake/1164,0
train/frames/fake/1087,0
train/frames/fake/907,0
train/frames/fake/877,0
train/frames/fake/994,0
train/frames/fake/800,0
train/frames/fake/1424,0
train/frames/fake/1453,0
train/frames/fake/1529,0
train/frames/fake/189,0
train/frames/fake/28,0
train/frames/fake/1317,0
train/frames/fake/369,0
train/frames/fake/1727,0
train/frames/fake/314,0
train/frames/fake/363,0
train/frames/fake/1620,0
train/frames/fake/1657,0
train/frames/fake/1267,0
train/frames/fake/495,0
train/frames/fake/501,0
train/frames/fake/1138,0
train/frames/fake/131,0
train/frames/fake/1508,0
train/frames/fake/1478,0
train/frames/fake/471,0
train/frames/fake/1145,0
train/frames/fake/1698,0
train/frames/fake/796,0
train/frames/fake/1706,0
train/frames/fake/1070,0
train/frames/fake/813,0
train/frames/fake/914,0
train/frames/fake/1547,0
train/frames/fake/109,0
train/frames/fake/1203,0
train/frames/fake/1274,0
train/frames/fake/1373,0
train/frames/fake/337,0
train/frames/fake/1244,0
train/frames/fake/1233,0
train/frames/fake/1704,0
train/frames/fake/1690,0
train/frames/fake/92,0
train/frames/fake/1500,0
train/frames/fake/1494,0
train/frames/fake/1599,0
train/frames/fake/98,0
train/frames/fake/76,0
train/frames/fake/1395,0
train/frames/fake/742,0
train/frames/fake/1646,0
train/frames/fake/1736,0
train/frames/fake/396,0
train/frames/fake/1371,0
train/frames/fake/1306,0
train/frames/fake/1881,0
train/frames/fake/985,0
train/frames/fake/811,0
train/frames/fake/1108,0
train/frames/fake/1078,0
train/frames/fake/44,0
train/frames/fake/1812,0
train/frames/fake/254,0
train/frames/fake/1760,0
train/frames/fake/1350,0
train/frames/fake/619,0
train/frames/fake/229,0
train/frames/fake/1123,0
train/frames/fake/1469,0
train/frames/fake/1487,0
train/frames/fake/12,0
train/frames/fake/1463,0
train/frames/fake/1580,0
train/frames/fake/589,0
train/frames/fake/1218,0
train/frames/fake/1725,0
train/frames/fake/288,0
train/frames/fake/211,0
train/frames/fake/1655,0
train/frames/fake/1368,0
train/frames/fake/726,0
train/frames/fake/751,0
train/frames/fake/1188,0
train/frames/fake/1111,0
train/frames/fake/996,0
train/frames/fake/458,0
train/frames/fake/802,0
train/frames/fake/1182,0
train/frames/fake/112,0
train/frames/fake/165,0
train/frames/fake/168,0
train/frames/fake/1526,0
train/frames/fake/1871,0
train/frames/fake/455,0
train/frames/fake/428,0
train/frames/fake/1088,0
train/frames/fake/115,0
train/frames/fake/1286,0
train/frames/fake/1365,0
train/frames/fake/651,0
train/frames/fake/1652,0
train/frames/fake/388,0
train/frames/fake/366,0
train/frames/fake/285,0
train/frames/fake/1318,0
train/frames/fake/721,0
train/frames/fake/1153,0
train/frames/fake/1124,0
train/frames/fake/1029,0
train/frames/fake/947,0
train/frames/fake/467,0
train/frames/fake/86,0
train/frames/fake/68,0
train/frames/fake/1054,0
train/frames/fake/517,0
train/frames/fake/483,0
train/frames/fake/840,0
train/frames/fake/837,0
train/frames/fake/253,0
train/frames/fake/780,0
train/frames/fake/764,0
train/frames/fake/5,0
train/frames/fake/259,0
train/frames/fake/106,0
train/frames/fake/1432,0
train/frames/fake/1886,0
train/frames/fake/816,0
train/frames/fake/982,0
train/frames/fake/536,0
train/frames/fake/1075,0
train/frames/fake/446,0
train/frames/fake/911,0
train/frames/fake/1172,0
train/frames/fake/1862,0
train/frames/fake/1438,0
train/frames/fake/1815,0
train/frames/fake/1535,0
train/frames/fake/745,0
train/frames/fake/1641,0
train/frames/fake/1731,0
train/frames/fake/308,0
train/frames/fake/738,0
train/frames/fake/635,0
train/frames/fake/1030,0
train/frames/fake/1047,0
train/frames/fake/134,0
train/frames/fake/71,0
train/frames/fake/1140,0
train/frames/fake/579,0
train/frames/fake/694,0
train/frames/fake/670,0
train/frames/fake/1333,0
train/frames/fake/1679,0
train/frames/fake/407,0
train/frames/fake/1503,0
train/frames/fake/1479,0
train/frames/fake/1823,0
train/frames/fake/1473,0
train/frames/fake/494,0
train/frames/fake/577,0
train/frames/fake/599,0
train/frames/fake/820,0
train/frames/fake/1034,0
train/frames/fake/1707,0
train/frames/fake/1693,0
train/frames/fake/1337,0
train/frames/fake/603,0
train/frames/fake/609,0
train/frames/fake/704,0
train/frames/fake/1699,0
train/frames/fake/334,0
train/frames/fake/1546,0
train/frames/fake/108,0
train/frames/fake/30,0
train/frames/fake/1101,0
train/frames/fake/1176,0
train/frames/fake/435,0
train/frames/fake/448,0
train/frames/fake/812,0
train/frames/fake/1882,0
train/frames/fake/1441,0
train/frames/fake/175,0
train/frames/fake/1735,0
train/frames/fake/306,0
train/frames/fake/1645,0
train/frames/fake/736,0
train/frames/fake/1202,0
train/frames/fake/1378,0
train/frames/fake/564,0
train/frames/fake/1027,0
train/frames/fake/82,0
train/frames/fake/1567,0
train/frames/fake/1510,0
train/frames/fake/1484,0
train/frames/fake/943,0
train/frames/fake/519,0
train/frames/fake/1254,0
train/frames/fake/1324,0
train/frames/fake/667,0
train/frames/fake/610,0
train/frames/fake/1680,0
train/frames/fake/1619,0
train/frames/fake/1808,0
train/frames/fake/1452,0
train/frames/fake/29,0
train/frames/fake/166,0
train/frames/fake/111,0
train/frames/fake/1015,0
train/frames/fake/521,0
train/frames/fake/1165,0
train/frames/fake/182,0
train/frames/fake/54,0
train/frames/fake/1211,0
train/frames/fake/386,0
train/frames/fake/622,0
train/frames/fake/1361,0
train/frames/fake/658,0
train/frames/fake/755,0
train/frames/fake/268,0
train/frames/fake/312,0
train/frames/fake/365,0
train/frames/fake/262,0
train/frames/fake/1756,0
train/frames/fake/1168,0
train/frames/fake/1012,0
train/frames/fake/1065,0
train/frames/fake/526,0
train/frames/fake/1081,0
train/frames/fake/895,0
train/frames/fake/998,0
train/frames/fake/1552,0
train/frames/fake/1805,0
train/frames/fake/1872,0
train/frames/fake/1428,0
train/frames/fake/1719,0
train/frames/fake/1329,0
train/frames/fake/710,0
train/frames/fake/1323,0
train/frames/fake/1354,0
train/frames/fake/1713,0
train/frames/fake/514,0
train/frames/fake/1020,0
train/frames/fake/124,0
train/frames/fake/1467,0
train/frames/fake/1483,0
train/frames/fake/849,0
train/frames/fake/413,0
train/frames/fake/641,0
train/frames/fake/636,0
train/frames/fake/1375,0
train/frames/fake/1302,0
train/frames/fake/295,0
train/frames/fake/746,0
train/frames/fake/1106,0
train/frames/fake/886,0
train/frames/fake/548,0
train/frames/fake/862,0
train/frames/fake/1446,0
train/frames/fake/105,0
train/frames/fake/172,0
train/frames/fake/1694,0
train/frames/fake/1330,0
train/frames/fake/1347,0
train/frames/fake/673,0
train/frames/fake/1607,0
train/frames/fake/344,0
train/frames/fake/333,0
train/frames/fake/1504,0
train/frames/fake/1573,0
train/frames/fake/137,0
train/frames/fake/1597,0
train/frames/fake/1859,0
train/frames/real/1221,1
train/frames/real/173,1
train/frames/real/1666,1
train/frames/real/1785,1
train/frames/real/1688,1
train/frames/real/543,1
train/frames/real/534,1
train/frames/real/814,1
train/frames/real/439,1
train/frames/real/1761,1
train/frames/real/913,1
train/frames/real/549,1
train/frames/real/869,1
train/frames/real/433,1
train/frames/real/444,1
train/frames/real/1326,1
train/frames/real/1351,1
train/frames/real/197,1
train/frames/real/1518,1
train/frames/real/1838,1
train/frames/real/1581,1
train/frames/real/7,1
train/frames/real/207,1
train/frames/real/393,1
train/frames/real/1565,1
train/frames/real/1468,1
train/frames/real/1832,1
train/frames/real/506,1
train/frames/real/851,1
train/frames/real/136,1
train/frames/real/1280,1
train/frames/real/401,1
train/frames/real/595,1
train/frames/real/1183,1
train/frames/real/678,1
train/frames/real/702,1
train/frames/real/775,1
train/frames/real/1557,1
train/frames/real/1520,1
train/frames/real/1877,1
train/frames/real/605,1
train/frames/real/791,1
train/frames/real/66,1
train/frames/real/1110,1
train/frames/real/11,1
train/frames/real/242,1
train/frames/real/1342,1
train/frames/real/1772,1
train/frames/real/1608,1
train/frames/real/900,1
train/frames/real/870,1
train/frames/real/1245,1
train/frames/real/624,1
train/frames/real/1856,1
train/frames/real/1501,1
train/frames/real/1146,1
train/frames/real/287,1
train/frames/real/945,1
train/frames/real/1370,1
train/frames/real/1293,1
train/frames/real/152,1
train/frames/real/842,1
train/frames/real/835,1
train/frames/real/75,1
train/frames/real/1813,1
train/frames/real/1434,1
train/frames/real/1443,1
train/frames/real/1880,1
train/frames/real/685,1
train/frames/real/91,1
train/frames/real/356,1
train/frames/real/72,1
train/frames/real/1543,1
train/frames/real/1814,1
train/frames/real/1179,1
train/frames/real/128,1
train/frames/real/155,1
train/frames/real/122,1
train/frames/real/1207,1
train/frames/real/845,1
train/frames/real/623,1
train/frames/real/759,1
train/frames/real/1826,1
train/frames/real/37,1
train/frames/real/1031,1
train/frames/real/1046,1
train/frames/real/753,1
train/frames/real/1248,1
train/frames/real/1345,1
train/frames/real/1775,1
train/frames/real/893,1
train/frames/real/1605,1
train/frames/real/1672,1
train/frames/real/110,1
train/frames/real/167,1
train/frames/real/1067,1
train/frames/real/85,1
train/frames/real/238,1
train/frames/real/608,1
train/frames/real/1870,1
train/frames/real/61,1
train/frames/real/821,1
train/frames/real/856,1
train/frames/real/576,1
train/frames/real/1729,1
train/frames/real/1624,1
train/frames/real/146,1
train/frames/real/1269,1
train/frames/real/951,1
train/frames/real/926,1
train/frames/real/1754,1
train/frames/real/1412,1
train/frames/real/299,1
train/frames/real/1125,1
train/frames/real/24,1
train/frames/real/630,1
train/frames/real/1842,1
train/frames/real/1562,1
train/frames/real/1515,1
train/frames/real/1251,1
train/frames/real/1661,1
train/frames/real/864,1
train/frames/real/987,1
train/frames/real/969,1
train/frames/real/544,1
train/frames/real/1788,1
train/frames/real/819,1
train/frames/real/963,1
train/frames/real/1485,1
train/frames/real/20,1
train/frames/real/1051,1
train/frames/real/374,1
train/frames/real/1416,1
train/frames/real/744,1
train/frames/real/430,1
train/frames/real/1715,1
train/frames/real/1681,1
train/frames/real/817,1
train/frames/real/1786,1
train/frames/real/1612,1
train/frames/real/1222,1
train/frames/real/236,1
train/frames/real/1069,1
train/frames/real/792,1
train/frames/real/1523,1
train/frames/real/1554,1
train/frames/real/1874,1
train/frames/real/798,1
train/frames/real/1119,1
train/frames/real/81,1
train/frames/real/402,1
train/frames/real/858,1
train/frames/real/596,1
train/frames/real/1283,1
train/frames/real/1360,1
train/frames/real/1384,1
train/frames/real/1210,1
train/frames/real/491,1
train/frames/real/408,1
train/frames/real/1591,1
train/frames/real/1472,1
train/frames/real/720,1
train/frames/real/1042,1
train/frames/real/39,1
train/frames/real/284,1
train/frames/real/260,1
train/frames/real/383,1
train/frames/real/1822,1
train/frames/real/650,1
train/frames/real/1231,1
train/frames/real/873,1
train/frames/real/429,1
train/frames/real/804,1
train/frames/real/423,1
train/frames/real/1336,1
train/frames/real/1437,1
train/frames/real/615,1
train/frames/real/781,1
train/frames/real/662,1
train/frames/real/225,1
train/frames/real/1100,1
train/frames/real/1094,1
train/frames/real/1749,1
train/frames/real/1644,1
train/frames/real/1633,1
train/frames/real/836,1
train/frames/real/1304,1
train/frames/real/1290,1
train/frames/real/1209,1
train/frames/real/1734,1
train/frames/real/1743,1
train/frames/real/1639,1
train/frames/real/946,1
train/frames/real/1309,1
train/frames/real/936,1
train/frames/real/582,1
train/frames/real/416,1
train/frames/real/1077,1
train/frames/real/681,1
train/frames/real/612,1
train/frames/real/1540,1
train/frames/real/1817,1
train/frames/real/222,1
train/frames/real/113,1
train/frames/real/1236,1
train/frames/real/554,1
train/frames/real/997,1
train/frames/real/874,1
train/frames/real/1606,1
train/frames/real/424,1
train/frames/real/453,1
train/frames/real/1695,1
train/frames/real/1475,1
train/frames/real/1596,1
train/frames/real/727,1
train/frames/real/210,1
train/frames/real/620,1
train/frames/real/657,1
train/frames/real/472,1
train/frames/real/591,1
train/frames/real/138,1
train/frames/real/1383,1
train/frames/real/145,1
train/frames/real/855,1
train/frames/real/478,1
train/frames/real/231,1
train/frames/real/1114,1
train/frames/real/676,1
train/frames/real/795,1
train/frames/real/1553,1
train/frames/real/1524,1
train/frames/real/692,1
train/frames/real/1879,1
train/frames/real/1454,1
train/frames/real/336,1
train/frames/real/1064,1
train/frames/real/193,1
train/frames/real/440,1
train/frames/real/1712,1
train/frames/real/1668,1
train/frames/real/547,1
train/frames/real/199,1
train/frames/real/1252,1
train/frames/real/379,1
train/frames/real/203,1
train/frames/real/274,1
train/frames/real/1021,1
train/frames/real/3,1
train/frames/real/1411,1
train/frames/real/1585,1
train/frames/real/734,1
train/frames/real/349,1
train/frames/real/674,1
train/frames/real/797,1
train/frames/real/1456,1
train/frames/real/84,1
train/frames/real/1185,1
train/frames/real/1066,1
train/frames/real/343,1
train/frames/real/470,1
train/frames/real/927,1
train/frames/real/950,1
train/frames/real/1658,1
train/frames/real/130,1
train/frames/real/147,1
train/frames/real/1728,1
train/frames/real/631,1
train/frames/real/1419,1
train/frames/real/1834,1
train/frames/real/1480,1
train/frames/real/298,1
train/frames/real/395,1
train/frames/real/371,1
train/frames/real/292,1
train/frames/real/1413,1
train/frames/real/1569,1
train/frames/real/191,1
train/frames/real/1684,1
train/frames/real/1767,1
train/frames/real/1789,1
train/frames/real/818,1
train/frames/real/1617,1
train/frames/real/1783,1
train/frames/real/986,1
train/frames/real/865,1
train/frames/real/1002,1
train/frames/real/327,1
train/frames/real/350,1
train/frames/real/1008,1
train/frames/real/257,1
train/frames/real/844,1
train/frames/real/469,1
train/frames/real/154,1
train/frames/real/1206,1
train/frames/real/129,1
train/frames/real/414,1
train/frames/real/1477,1
train/frames/real/1400,1
train/frames/real/1594,1
train/frames/real/218,1
train/frames/real/655,1
train/frames/real/758,1
train/frames/real/1507,1
train/frames/real/1827,1
train/frames/real/1234,1
train/frames/real/1604,1
train/frames/real/556,1
train/frames/real/1697,1
train/frames/real/1774,1
train/frames/real/426,1
train/frames/real/116,1
train/frames/real/1779,1
train/frames/real/1797,1
train/frames/real/1603,1
train/frames/real/992,1
train/frames/real/1609,1
train/frames/real/421,1
train/frames/real/976,1
train/frames/real/1343,1
train/frames/real/185,1
train/frames/real/1040,1
train/frames/real/31,1
train/frames/real/652,1
train/frames/real/1820,1
train/frames/real/1857,1
train/frames/real/1577,1
train/frames/real/834,1
train/frames/real/480,1
train/frames/real/1292,1
train/frames/real/464,1
train/frames/real/1072,1
train/frames/real/90,1
train/frames/real/1435,1
train/frames/real/1865,1
train/frames/real/1448,1
train/frames/real/227,1
train/frames/real/1717,1
train/frames/real/1683,1
train/frames/real/912,1
train/frames/real/432,1
train/frames/real/1610,1
train/frames/real/535,1
train/frames/real/438,1
train/frames/real/815,1
train/frames/real/1513,1
train/frames/real/1833,1
train/frames/real/1844,1
train/frames/real/55,1
train/frames/real/22,1
train/frames/real/1059,1
train/frames/real/398,1
train/frames/real/1129,1
train/frames/real/1024,1
train/frames/real/1315,1
train/frames/real/1281,1
train/frames/real/1212,1
train/frames/real/493,1
train/frames/real/827,1
train/frames/real/1622,1
train/frames/real/1758,1
train/frames/real/709,1
train/frames/real/697,1
train/frames/real/1016,1
train/frames/real/83,1
train/frames/real/823,1
train/frames/real/497,1
train/frames/real/144,1
train/frames/real/1285,1
train/frames/real/1366,1
train/frames/real/1388,1
train/frames/real/473,1
train/frames/real/340,1
train/frames/real/87,1
train/frames/real/1422,1
train/frames/real/699,1
train/frames/real/1018,1
train/frames/real/101,1
train/frames/real/888,1
train/frames/real/546,1
train/frames/real/1614,1
train/frames/real/1663,1
train/frames/real/961,1
train/frames/real/1687,1
train/frames/real/1669,1
train/frames/real/1584,1
train/frames/real/372,1
train/frames/real/1127,1
train/frames/real/275,1
train/frames/real/645,1
train/frames/real/632,1
train/frames/real/1296,1
train/frames/real/1205,1
train/frames/real/1308,1
train/frames/real/157,1
train/frames/real/1738,1
train/frames/real/359,1
train/frames/real/787,1
train/frames/real/664,1
train/frames/real/769,1
train/frames/real/763,1
train/frames/real/1431,1
train/frames/real/353,1
train/frames/real/1098,1
train/frames/real/1076,1
train/frames/real/94,1
train/frames/real/1195,1
train/frames/real/452,1
train/frames/real/425,1
train/frames/real/1777,1
train/frames/real/555,1
train/frames/real/875,1
train/frames/real/1670,1
train/frames/real/1237,1
train/frames/real/1240,1
train/frames/real/1490,1
train/frames/real/1409,1
train/frames/real/42,1
train/frames/real/35,1
train/frames/real/385,1
train/frames/real/1033,1
train/frames/real/1044,1
train/frames/real/316,1
train/frames/real/361,1
train/frames/real/1497,1
train/frames/real/1574,1
train/frames/real/382,1
train/frames/real/1404,1
train/frames/real/756,1
train/frames/real/422,1
train/frames/real/975,1
train/frames/real/896,1
train/frames/real/1770,1
train/frames/real/991,1
train/frames/real/805,1
train/frames/real/908,1
train/frames/real/1794,1
train/frames/real/1230,1
train/frames/real/329,1
train/frames/real/99,1
train/frames/real/663,1
train/frames/real/1531,1
train/frames/real/687,1
train/frames/real/713,1
train/frames/real/1436,1
train/frames/real/354,1
train/frames/real/584,1
train/frames/real/1583,1
train/frames/real/1417,1
train/frames/real/1050,1
train/frames/real/375,1
train/frames/real/296,1
train/frames/real/1120,1
train/frames/real/205,1
train/frames/real/391,1
train/frames/real/272,1
train/frames/real/171,1
train/frames/real/541,1
train/frames/real/885,1
train/frames/real/988,1
train/frames/real/1763,1
train/frames/real/195,1
train/frames/real/1181,1
train/frames/real/700,1
train/frames/real/240,1
train/frames/real/13,1
train/frames/real/1068,1
train/frames/real/1621,1
train/frames/real/490,1
train/frames/real/504,1
train/frames/real/929,1
train/frames/real/409,1
train/frames/real/824,1
train/frames/real/1288,1
train/frames/real/143,1
train/frames/real/1751,1
train/frames/real/954,1
train/frames/real/597,1
train/frames/real/859,1
